source_file,question_number,question_type,category,format,question_text,choices,answer,predicted_concept,confidence
rounds/round162.txt,22,BONUS,EARTH AND SPACE,Multiple Choice,Which of the following types of terrace is carved into bedrock?,W) Fill | X) Strath | Y) Alluvium [uh-LOO-vee-uhm] | Z) Accretion,X) STRATH,geology,0.5491342544555664
rounds/round162.txt,23,TOSSUP,PHYSICS,Multiple Choice,A proton initially at rest is accelerated through a potential difference of 1 megavolt. What is its final kinetic energy in electronvolts?,W) 103 | X) 1.6 × 106 | Y) 106 | Z) 1.6 × 106,Y) 106,kinetics,0.4102872610092163
rounds/round162.txt,23,BONUS,PHYSICS,Short Answer,"A 2 kilogram ball experiences a force according to the relation 𝐹=6𝑡2, where F is the force in newtons and t is the time in seconds. Assuming that the ball started from rest, how fast in meters per second is the ball moving after experiencing this force for 5 seconds?",,125,mechanics,0.4893316626548767
rounds/round162.txt,24,TOSSUP,ENERGY,Multiple Choice,What is the major potential benefit of electric propulsion systems for the NASA space program?,W) They are lighter than traditional fuels | X) They are less toxic than traditional fuels | Y) They contribute to an artificial gravity environment | Z) They require less research and development,W) THEY ARE LIGHTER THA N TRADITIONAL FUELS,electromagnetism,0.22668547928333282
rounds/round162.txt,24,BONUS,ENERGY,Multiple Choice,Which of the following advantages is offered by mid- and deep- ocean sequestration that is not possible at shallower depths?,W) Faster mineralization of carbon dioxide | X) Easier injection of carbon dioxide | Y) Buoyant carbon dioxide hydrates | Z) Longer residence time,Z) LONGER RESIDENCE TIM E,oceanography,0.4484938979148865
rounds/round162.txt,25,TOSSUP,BIOLOGY,Multiple Choice,Which of the following pairs includes a toothed whale and a baleen whale?,W) Bowhead whale and b lue whale | X) Grey whale and b eluga whale | Y) Sperm whale and n arwhal | Z) Northern right whale and minke,X) GREY WHALE AND BELUG A WHALE,organic_chemistry,0.3434131145477295
rounds/round162.txt,25,BONUS,BIOLOGY,Multiple Choice,"At a 4th of July picnic, Uncle Vernon was munching down on his ear of yellow corn when he exclaimed, “Why do some of these corn kernels have purple spots? Is the corn toxic?” You quickly explain that the corn is not toxic and that the spots were caused by what?",W) Transcription start variation | X) Transposition of a jumping gene | Y) Random X -inactivation | Z) Genetic modifications,X) TRANSPOSITION OF A J UMPING GENE,cell_biology,0.21690616011619568
rounds/round163.txt,1,TOSSUP,BIOLOGY,Multiple Choice,Different cell junctions are used to connect neighboring cells as needed for their functions. Which of the following options describes a situation that is utilizing desmosomes [DEZ -muh-sohms] ? adjacent cells to permit rapid cell communication,"W) In developing embryos, ions can travel through a pore connecting the two membranes of | X) Muscle cells are joined to form a sturdy sheet | Y) Skin cells are joined to make a barrier impervious to even water | Z) In a plant cell, small solutes in the cytoplasm will travel from cell to cell",X) MUSCLE CELLS ARE JOI NED TO FORM A STURDY SHEET,cell_biology,0.48363661766052246
rounds/round163.txt,1,BONUS,BIOLOGY,Multiple Choice,"During DNA replication, which of the following enzymes is mismatched to its function?",W) DNA helicase: unwinds DNA strands | X) DNA primase: creates DNA primer to start replication | Y) DNA p olymerase [POL -uh-muh-rays] : joins nucleotides [NOO -klee-uh-tyds]  together | Z) Single strand binding protein: prevents parental DNA strands from re -annealing,X) DNA PRIMASE: CREAT ES DNA PRIMER TO START REPLICATION,biochemistry,0.5675329566001892
rounds/round163.txt,2,TOSSUP,CHEMISTRY,Multiple Choice,The following gases are all at standard temperature and pressure. Which of the following gases will have the fastest root mean square speed?,W) Helium | X) Molecular nitrogen | Y) Molecular oxygen | Z) Sulfur dioxide,W) HELIUM,kinetics,0.3689670264720917
rounds/round163.txt,2,BONUS,CHEMISTRY,Short Answer,"If the pK a of a weak acid is 4.74, what is the pK b of its conjugate base?",,9.26,acids_bases,0.5029178261756897
rounds/round163.txt,3,TOSSUP,MATH,Short Answer,"Find the sum of the infinite geometric series with first three terms 1/4, 1/16, and 1/64.",,1/3,stoichiometry,0.26864829659461975
rounds/round163.txt,3,BONUS,MATH,Multiple Choice,"The series with nth term (-1)n/n [negative 1 to the nth power, divided by n] is which of the following?",W) Divergent and unbounded | X) Divergent and bounded from above only | Y) Divergent and bounded | Z) Convergent and bounded,Z) CONV ERGENT AND BOUNDED,stoichiometry,0.2695324122905731
rounds/round163.txt,4,TOSSUP,ENERGY,Multiple Choice,Volatile fossil fuels tend to have low carbon to hydrogen ratios. Which of the following fossil fuels is the most volatile?,W) Coal | X) Ethane Y) Methane | Z) Petroleum,Y) METHANE,organic_chemistry,0.3522675037384033
rounds/round163.txt,4,BONUS,ENERGY,Short Answer,"Rank the following four fuels in terms of carbon dioxide intensity, from least to greatest: 1) c oal, 2) natural gas, 3) ethanol, 4) biomass.",,"4, 3, 2, 1 (ACCEPT: BIOMASS, ETHANOL, NA TURAL GAS, COAL)",organic_chemistry,0.2856605648994446
rounds/round163.txt,5,TOSSUP,EARTH AND SPACE,Multiple Choice,Which of the following statements is NOT true about the Gulf of Maine?,"W) It is highly fertile | X) A gyre [JYUHR]  circulates nutrients and pollution through the Gulf | Y) It is among the deepest gulfs in the world Z) It is sub-arctic, but has a wide range in water temperature",Y) IT IS AMONG THE DEEPEST GULFS IN THE WOR LD,oceanography,0.4309126138687134
rounds/round163.txt,5,BONUS,EARTH AND SPACE,Multiple Choice,Which of the following natural phenomena are associated with a patterned seasonal occurrence that ranges from May 15 to November 30?,W) East Pacific Ocean hurricane season | X) Continental U.S. tornado season | Y) North Indian Ocean typhoon season Z) American Southwest monsoon season,W) EAST PACIFIC OCEAN H URRICANE SEASON,oceanography,0.41718465089797974
rounds/round163.txt,6,TOSSUP,CHEMISTRY,Multiple Choice,Which of the following is NOT a step in balancing a redox reaction in an acidic solution?,W) Write the unbalanced net ionic equation | X) Determine which atoms are oxidized and which atoms are reduced | Y) Balance each half-reaction for O by adding hydroxide (OH-) to the side with less oxygen | Z) Balance each half-reaction for H by adding H+ to the side with less H,Y) BALANCE EACH HALF -REACTION FOR O BY ADDING HYDROXIDE (OH-) TO,acids_bases,0.5843327641487122
rounds/round163.txt,6,BONUS,CHEMISTRY,Short Answer,"When a certain powder is mixed into a solution of silver nitrate, a white precipitate forms. When the powder is added to a solution of sodium hydroxide, bubbles form, which produce a noxious odor. These bubbles, when bubbled into a solution of nickel (II) hydroxide, produce a drastic color change from green to dark blue. What is the identity of this powder ?",,"AMMONIUM C HLORIDE (ACCEPT: FLUORIDE, BROMIDE, OR I ODIDE IN PLACE",acids_bases,0.2755444049835205
rounds/round163.txt,7,TOSSUP,BIOLOGY,Multiple Choice,Which of the following is NOT an example of substrate -level phosphorylation [FOS -for-uh-lay-shuhn] in cellular respiration? SMOH-sis] converted to succinate [SUHK -suh-nayt],W) ATP synthase phosphorylates [FOS -for-uh-layts] ADP during chemiosmosis  [ke-mee-uh- | X) GDP is phosphorylated [fos -fer-uh-LAY -ted] as succinyl [SUHK -suh-nil] and CoA is | Y) Phosphofructokinase phosphorylates ADP | Z) Pyruvate [py -ROO -vayt]  kinase phosphorylates ADP,W) ATP SYNTHASE PHOSPHO RYLATES ADP DURING C HEMIOSMOSIS,biochemistry,0.4523572027683258
rounds/round163.txt,7,BONUS,BIOLOGY,Short Answer,"Beta-lactams, the class of antibiotics to which penicillin belongs, interfere with bacterial synthesis of what cellular structure in bacteria?",,CELL WALL,cell_biology,0.3741888403892517
rounds/round163.txt,8,TOSSUP,PHYSICS,Multiple Choice,Two cars of unequal mass crash and stick together in a head on collision. Which of the following statements is true?,W) The car with the larger mass experiences the larger magnitude impulse | X) The car with the smaller mass experiences the larger magnitude impulse | Y) Both cars experience the same magnitude im pulse in the same direction | Z) Both cars experience the same magnitude impulse in opposite directions,Z) BOTH CARS EXPERIENCE THE SAME MAGNITUDE I MPULSE IN OPPOSITE,mechanics,0.3406273424625397
rounds/round163.txt,8,BONUS,PHYSICS,Multiple Choice,"Two balls are thrown perfectly horizontally off a cliff on Mars, where the acceleration due to gravity is 3.7 meters per second squared. If ball 1 lands 30 meters further than ball 2, which of the following statements is correct about their initial velocities?",W) The velocity of ball 1 is 30 meters per second greater than the velocity of ball 2 | X) The velocity of ball 2 is 30 meters per second greater than the velocity of ball 1 | Y) The velocity of ball 1 is 30 times larger than the velocity of ball 2 | Z) The exact relationship cannot be determined without knowing the height of the cliff,Z) THE EXACT RELATIONSHIP CANNOT BE DETERMINED WITHOUT KNOWING,mechanics,0.37632474303245544
rounds/round163.txt,9,TOSSUP,MATH,Short Answer,What is the area of a rhombus with diagonals of lengths 6 and 8?,,24,geometry,0.5217387080192566
rounds/round163.txt,9,BONUS,MATH,Multiple Choice,"A curve is given by the equation: x3 + 3y2 = 4. What is the slope of the tangent line at the point with coordinates (1, 1)?",W) -2 | X) -1/2 | Y) 1/2 | Z) 2,X) -1/2,calculus,0.31966936588287354
rounds/round163.txt,10,TOSSUP,ENERGY,Short Answer,In which direction do protons drag water in a polymer electrolyte membrane fuel cell?,,ANODE TO CATHODE (AC CEPT: NEGATIVE ELECT RODE TO POSITIVE,acids_bases,0.44319719076156616
rounds/round163.txt,10,BONUS,ENERGY,Short Answer,"The three ways to protect yourself from radiation are time, shielding, and what?",,DISTANCE,modern_physics,0.2800254225730896
rounds/round163.txt,11,TOSSUP,EARTH AND SPACE,Multiple Choice,Which of the following statements is NOT true about upwelling? nutrients,W) It is associated with good fishing | X) Water that rises to the surface as a result of upwelling is typically colder and richer  in | Y) It is caused when offshore wind causes surface water to build up along a coastline | Z) It occurs in the open ocean and along coastlines,Y) IT IS CAUSED WHEN OF FSHORE WIND CAUSES S URFACE W ATER TO,ecology,0.37429898977279663
rounds/round163.txt,11,BONUS,EARTH AND SPACE,Short Answer,What law mathematically expresses the amount of radiation emitted by a black body at a given temperature?,,STEFAN -BOLTZMANN (ACCEPT: STEFAN’S LA W),thermodynamics_physics,0.5177028179168701
rounds/round163.txt,12,TOSSUP,CHEMISTRY,Multiple Choice,Which of the following is NOT a property of all amino acids? groups,W) They contain both carboxylic [kahr -bok-SIL -ik] acid and amine [uh -MEEN]  functional | X) They are chiral  [KY-ruhl] | Y) They are considered organic molecules | Z) They are generally referred to by their common name,X) THEY ARE CHIRAL,organic_chemistry,0.4882186949253082
rounds/round163.txt,12,BONUS,CHEMISTRY,Short Answer,What is the pH of a 0.001 molar solution of hydrochloric acid?,,3,acids_bases,0.6502209901809692
rounds/round163.txt,13,TOSSUP,BIOLOGY,Multiple Choice,"If you are doing a western blot, what kind of macromolecule are you trying to detect?",W) DNA | X) RNA  Y) Protein | Z) Carbohydrate,Y) PROTEIN,genetics,0.36166608333587646
rounds/round163.txt,13,BONUS,BIOLOGY,Short Answer,"In adult humans, how many bones articulate with the o ccipital bone?",,6,anatomy_physiology,0.41208434104919434
rounds/round163.txt,14,TOSSUP,PHYSICS,Multiple Choice,"An Atwood’s machine is built with a massless and frictionless pulley with a mass of 1 kilogram on one side and a mass of 4 kilograms on the other side. Assuming that the acceleration due to gravity is 10 meters per second squared, which is the speed of the masses in meters per second three seconds after being released?",W) 5 | X) 6 | Y) 15 | Z) 18,Z) 18,mechanics,0.4477125406265259
rounds/round163.txt,14,BONUS,PHYSICS,Multiple Choice,"You sit on a pier and look straight down into the pond below. The apparent depth of the pond from the surface of the water is 5.0 meters. Given that the refractive indexes of air and water are 1.0 and 1.3, respectively, what is the real depth of the pond in meters?",W) 0.3 | X) 3.8 | Y) 5.0 | Z) 6.7,Z) 6.7,optics,0.45468148589134216
rounds/round163.txt,15,TOSSUP,MATH,Short Answer,A point rotates around a circle at the rate of 40° per second. Convert this to revolutions per minute.,,20,rotational_motion,0.543535590171814
rounds/round163.txt,15,BONUS,MATH,Short Answer,"Given : x2 + y2 = 34 in the first quadrant and dx dt = 5, find dy dt when x = 3.",,-3,calculus,0.34313875436782837
rounds/round163.txt,16,TOSSUP,ENERGY,Multiple Choice,Acid rain is unusually acidic precipitation containing elevated levels of hydrogen ions. Which of the following emissions is NOT an emission from a power plant that would contribute to acid rain?,W) Carbon dioxide | X) Hydroxide | Y) Nitrogen oxide | Z) Sulfur dioxide,X) HYDROXIDE,acids_bases,0.4866107404232025
rounds/round163.txt,16,BONUS,ENERGY,Multiple Choice,"Which of the following does NOT increase line losses from so- called ""corona"" effects?",W) Voltage X) Elevation | Y) Precipitation | Z) Latitude,Z) LATITUDE,meteorology,0.35044053196907043
rounds/round163.txt,17,TOSSUP,EARTH AND SPACE,Multiple Choice,Pangaea [pan-JEE-uh] formed by the end of what geologic period?,W) Paleocene [pay-lee-uh-SEEN] | X) Paleozoic | Y) Permian | Z) Pennsylvanian,Y) PERMIAN,geology,0.45495685935020447
rounds/round163.txt,17,BONUS,EARTH AND SPACE,Short Answer,Which of the terrestrial planets in our s olar system has the strongest magnetic field?,,EARTH,astronomy,0.3682909607887268
rounds/round163.txt,18,TOSSUP,CHEMISTRY,Multiple Choice,Which of the following best explains the difference between real gases and ideal gases?,"W) At low pressure, intermolecular attractions become significant | X) At high pressure, intermolecular attractions become significant | Y) As pressure decreases, the volume of the gas itself also decreases | Z) As pressure increases, the volume of the gas itself also increases","X) AT HIGH PRESSURE, INTERMOLECULAR ATTRACT IONS BECOME",meteorology,0.4264513850212097
rounds/round163.txt,18,BONUS,CHEMISTRY,Multiple Choice,"For a d orbital, which of the following is NOT an allowed value for the magnetic quantum number ml?",W) -1 | X) 0 | Y) 2 | Z) 3,Z) 3,atomic_structure,0.42781370878219604
rounds/round163.txt,19,TOSSUP,BIOLOGY,Multiple Choice,Which of the following is an example of catabolism in the cell? cycle sis] is converted to a precursor for lipid synthesis,W) Energy is extracted from the fat in avocado | X) New DNA is synthesized | Y) Glutamic acid is made from alpha-ketoglutarate [kee-toh -GLOO-tay -rayt] in the citric acid | Z) Dihydroxyacetone [dy -hy-drok-see-AS -uh-tohn] phosphate from glycolysis [gly-KOL -uh-,W) ENERGY IS EXTRACTED FROM THE FAT IN AVOC ADO,cell_biology,0.558148205280304
rounds/round163.txt,19,BONUS,BIOLOGY,Multiple Choice,The helix-turn-helix motif is characteristic of a large group of proteins. Which of the following is a common function of the helix -turn-helix motif?,W) Insertion into the cell membrane | X) Lipid hydrolysis [hy -DROL -uh-sis] | Y) DNA binding | Z) Glycosidic bond formation [gly-kuh -SY-dik],Y) DNA BINDING,biochemistry,0.43550050258636475
rounds/round163.txt,20,TOSSUP,PHYSICS,Short Answer,"Providing your answer in scientific notation with one significant digit, what is the value of 1 erg in joules?",,1 X 10-7,thermodynamics_physics,0.43704062700271606
rounds/round163.txt,20,BONUS,PHYSICS,Multiple Choice,A light wave travels a distance of 3 × 10-7 meters in a medium of refractive index n ≈ 1.5. How much time does this trip take?,W) 1.5 × 10-6 nanoseconds | X) 4.5 × 10-6 nanoseconds | Y) 1.5 × 10-6 seconds | Z) 4.5 × 10-6 seconds,W) 1.5 × 10-6 NANOSECONDS,optics,0.483405202627182
rounds/round163.txt,21,TOSSUP,MATH,Multiple Choice,A hypersphere is des cribed by a set of points such that w2 + x2 + y2 + z2 = 36. Which of the following statements is NOT true?,"W) (1, 2, 3, 1) lies inside the hypersphere | X) (1, 5, 5, 1) lies outside the hypersphere | Y) (3, 3, 3, 3) lies on the hypersphere | Z) (1, 2, 5, 1) lies outside the hypersphere","Z) (1, 2, 5, 1) LIES OUTSIDE THE HYPERSPHERE",geometry,0.34701842069625854
rounds/round163.txt,21,BONUS,MATH,Short Answer,Evaluate sin15° [sine of 15 degrees] .,,√6,trigonometry,0.4710824489593506
rounds/round163.txt,22,TOSSUP,EARTH AND SPACE,Multiple Choice,Which of the following is the most abundant sediment in the oceans?,W) Hydrogenous [hy -DROJ -uh-nuhs] | X) Terrigenous | Y) Biogenous  Z) Cosmogenous,X) TERRIGENOUS,oceanography,0.6064460277557373
rounds/round163.txt,22,BONUS,EARTH AND SPACE,Multiple Choice,Which of the following is true about the Antarctic i ce sheet?,W) It covers all land features in Antarctica | X) It is over 4.2 kilometers thick in some areas | Y) It is approximately 10 times as large in area as  the Greenland i ce sheet | Z) It is nearly as large as the contiguous U.S.,X) IT IS OVER 4.2 KILOMETE RS THICK IN SOME ARE AS,oceanography,0.47373008728027344
rounds/round163.txt,23,TOSSUP,CHEMISTRY,Multiple Choice,What is the hybridization of the central oxygen atom in water?,W) sp | X) sp2 | Y) sp3 | Z) sp3d,Y) sp3,organic_chemistry,0.5114235281944275
rounds/round163.txt,23,BONUS,CHEMISTRY,Multiple Choice,"A system consists of two gases inside a piston. The two gases react to form a solid product. During the reaction, 150 joules of heat are released and the surroundings do 50 joules of work on the system. What is the change in internal energy in joules of the system?",W) -200 | X) -100 | Y) +100 | Z) +200,X) -100,thermodynamics_physics,0.581797182559967
rounds/round163.txt,24,TOSSUP,BIOLOGY,Short Answer,"The extracellular matrix protein, collagen, is composed of intertwined helices. How many protein helices come together to form collagen?",,3,cell_biology,0.4306875467300415
rounds/round163.txt,24,BONUS,BIOLOGY,Short Answer,Hemophilia A and Duchenne [duh -SHAYN] muscular dystrophy are examples of inherited genetic disorders that show which specific pattern of inheritance?,,X -LINKED RECESSIVE (ACCEPT: SEX -LINKED RECESSIVE; DO NOT ACCEPT,genetics,0.46598947048187256
rounds/round163.txt,25,TOSSUP,PHYSICS,Multiple Choice,"If a light ray passes from air (n = 1.00) to acetone (n = 1.36), what is the critical angle?",W) 47° | X) 67° | Y) 87° | Z) There is no total internal reflection,Z) THERE IS NO TOTAL IN TERNAL REFLECTION,optics,0.4643619656562805
rounds/round163.txt,25,BONUS,PHYSICS,Multiple Choice,"In a science lab, a sphere roll s on a horizontal flat surface until it eventually comes to rest, but not as a result of a frictional force. Which of the following is the best explanation of why the sphere comes to rest? defect makes that location a minimum potential -energy position","W) The spherical shape and/or flat surface must not be ideal and the sphere will stop where a | X) Some other force, like fluid friction, must be acting on the sphere Y) Angular momentum between the rolling sphere and the spinning Earth must be conserved | Z) The force of gravity must not be constant even though the surface is flat",W) THE SPHERICAL SHAPE AND/OR FLAT SURFACE MUST NOT BE IDEAL AND,rotational_motion,0.3695973753929138
rounds/round164.txt,1,TOSSUP,PHYSICS,Short Answer,"A 1 nanocoulomb charge is held 1 meter above an infinite sheet with a surface charge density of 1 nanocoulomb per meter squared. If the charge is moved to 2 meters from the sheet, then by what factor does the electric force on the charge change?",,THERE IS NO CHANGE I N THE ELECTRIC FORCE ( ACCEPT: 0),electromagnetism,0.4766440987586975
rounds/round164.txt,1,BONUS,PHYSICS,Short Answer,"You are in a spaceship and you bounce a ball off of a wall and catch it. The time between the instant you throw the ball and when it returns is 1.5 seconds. Another spaceship is travelling at a speed 4/5 the speed of light relative to your ship. From the frame of reference of the other ship, providing your answer to the nearest tenth, how long does it take in seconds for you to throw and catch the ball?",,2.5,mechanics,0.3236878514289856
rounds/round164.txt,2,TOSSUP,ENERGY,Short Answer,"What is the term for the lifetime cost of generating electricity that is inclusive of initial capital cost and discount rate, as well as operation, fuel, and maintenance costs?",,LEVELIZED COST,electromagnetism,0.35976141691207886
rounds/round164.txt,2,BONUS,ENERGY,Multiple Choice,"When considering the total U.S. energy resources and reserves, coal represents 2.3% of the energy base. What approximate percentage does geothermal represent?",W) 14% | X) 23 % | Y) 39 % | Z) 51%,Y) 39%,thermodynamics_physics,0.3454037606716156
rounds/round164.txt,3,TOSSUP,CHEMISTRY,Multiple Choice,Which of the following properties is generally characteristic of metals?,W) High heat conductivity | X) Low electrical conductivity | Y) High first ionization energies | Z) Tendency  to form negative ions,W ) HIGH HEAT CONDUCTIVI TY,bonding,0.5250554084777832
rounds/round164.txt,3,BONUS,CHEMISTRY,Short Answer,What separation technique would effectively separate a 50:50 mixture of ethanol and water?,,FRACTIONAL DISTILLATION (ACCEPT: DISTILLATION),kinetics,0.27306509017944336
rounds/round164.txt,4,TOSSUP,BIOLOGY,Multiple Choice,A man with an X -linked dominant trait has children with a female who is homozygous [hoh-muh-ZY -guhs] recessive for the trait. Which of the following proportions of his offspring will be affected by the trait?,"W) All of his children, male or female | X) All his male children | Y) All his female children Z) Half of his female children",Y) ALL HIS FEMALE CHILD REN,genetics,0.36036205291748047
rounds/round164.txt,4,BONUS,BIOLOGY,Short Answer,Name four of the five structural characteristics shared by all Chordata at some point in their life cycle?,,"any 4 of DORSAL HOLLOW NERVE CORD (ACCEPT: DORSAL NERVE CORD),",evolution,0.5354202389717102
rounds/round164.txt,5,TOSSUP,MATH,Multiple Choice,How many two digit positive integers have at least one 6 as a digit?,W) 17 | X) 18 | Y) 19 | Z) 20,X) 18,atomic_structure,0.33331018686294556
rounds/round164.txt,5,BONUS,MATH,Short Answer,Solve the following base -10 logarithmic equation for x : log(x 2 + 3x) + log(5 x) = 1 + log(2 x) [log base 10 of open parenthesis x squared plus 3x close parenthesis plus log base 10 of 5x equals 1 plus log base 10 of 2x] .,,1 (DO NOT ACCEPT: -4),algebra,0.37129658460617065
rounds/round164.txt,6,TOSSUP,EARTH AND SPACE,Short Answer,Which element was first discovered by observing its spectral lines in the s olar atmosphere?,,HELIUM,atomic_structure,0.3708311915397644
rounds/round164.txt,6,BONUS,EARTH AND SPACE,Short Answer,What are the two most massive galaxies in the Local Group?,,MILKY WAY AND ANDROM EDA (ACCEPT: M31),astronomy,0.3873112201690674
rounds/round164.txt,7,TOSSUP,PHYSICS,Multiple Choice,A field emission microscope requires which of the following?,"W) A conductor with a very fine point | X) High energy alpha particles | Y) A light source with a wavelength shorter that the smallest observable feature size | Z) A low amplitude, time -varying magnetic field",W) A CONDUCTOR WITH A VERY FINE POINT,optics,0.41802704334259033
rounds/round164.txt,7,BONUS,PHYSICS,Short Answer,A 2 kilogram object experiences a force with respect to time according to the relation F = 4t newtons from time t = 0 seconds to time t = 3 seconds. What is the impulse that the object experiences in kilogram meters per second during these three seconds?,,18,mechanics,0.5061724185943604
rounds/round164.txt,8,TOSSUP,CHEMISTRY,Multiple Choice,"If an endothermic reaction is at equilibrium [ee-kwuh-LIB -ree- uhm] , how will the equilibrium s hift if the temperature is raised?",W) Toward the reactants | X) Toward the products | Y) Toward both the reactants and the products | Z) It will not shift in either direction,X) TOWARD THE PRODUCTS,thermodynamics,0.4314546287059784
rounds/round164.txt,8,BONUS,CHEMISTRY,Multiple Choice,Which of the following silver salts with the given K sp values has the greatest molar solubility?,"W) Silver chloride, K sp = 1.8 x 10-10 | X) Silver bromide, K sp = 5.0 x 10-13 | Y) Silver iodide, K sp = 8.3 x 10-17 | Z) Silver cyanide, K sp = 1.2 x 10-16","W) SILVER CHLORIDE , Ksp = 1.8 x 10-10",stoichiometry,0.33661627769470215
rounds/round164.txt,9,TOSSUP,BIOLOGY,Multiple Choice,"In the lab, you engineer a gene so that it is specifically expressed in pancreatic cells. Which of the following aspects of the gene did you likely adjust?",W) Intron sequences | X) 5’ [5 prime] UTR sequences | Y) Translational start sequences | Z) Promoter sequences,Z) PROMOTER SEQUENCES,genetics,0.5317572951316833
rounds/round164.txt,10,TOSSUP,MATH,Short Answer,How many edges does a hexagonal prism have?,,18,geometry,0.5134460926055908
rounds/round164.txt,10,BONUS,MATH,Short Answer,"A horse is enclosed in a square field of side 100 meters. The horse eats grass along the outside edges of the field, forming a border of uniform width inside the field. If the area of the border is 9/25 of the area of the field, what is the width in meters of the inside edge of the border?",,80,geometry,0.3532680869102478
rounds/round164.txt,11,TOSSUP,EARTH AND SPACE,Multiple Choice,Which of the following aberrations only occurs in refracting telescopes?,W) Chromatic aberration | X) Spherical aberration | Y) Coma | Z) Astigmatism,W) CHROMATIC ABERRATION,optics,0.5118789076805115
rounds/round164.txt,11,BONUS,EARTH AND SPACE,Multiple Choice,Which of the following is NOT true about tides? the Moon and Sun,W) They are long-period waves that move through the oceans in response to forces exerted by | X) They originate in the oceans and progress toward the coastlines | Y) A horizontal movement of water often accompanies the rising and falling of the tide | Z) The weakest currents occur before or near the time of the high and low tides,X) THEY ORIGINATE IN TH E OCEANS AND PROGRES S TOWARD THE,oceanography,0.3776911497116089
rounds/round164.txt,12,TOSSUP,PHYSICS,Short Answer,What are the units of the di electric constant?,,UNIT-LESS (ACCEPT: HAS NO UNIT),electromagnetism,0.4771515130996704
rounds/round164.txt,12,BONUS,PHYSICS,Short Answer,"A parallel plate capacitor has an area of 2 square meters and plate separation of 1 millimeter. If the electric field between the plates is 10 volts per meter, and given 9 x 10 -12 coulombs squared over newtons meter squared as ε 0 [epsilon naught] , providing your answer in scientific notation with one significant figure, what is the energy in joules stored by the capacitor?",,9 x 10,thermodynamics_physics,0.33442777395248413
rounds/round164.txt,13,TOSSUP,ENERGY,Multiple Choice,Growth in the production of what commodity has resulted in an excess of glycerine [GLIS -er-in]?,W) Gasoline | X) Natural gas | Y) Ethanol | Z) Biodiesel,Z) BIODIESEL,biochemistry,0.3207438290119171
rounds/round164.txt,13,BONUS,ENERGY,Multiple Choice,What is the approximate investment ratio per effective megawatt capacity for solar versus geothermally generated electricity?,W) 2 | X) 5 | Y) 8 | Z) 10  ANSWER: Y) 8,,thermodynamics_physics,0.27884405851364136
rounds/round164.txt,14,TOSSUP,CHEMISTRY,Short Answer,"Give the name of the group of elements that have high melting points, are electropositive, and are frequently used in lasers and television sets.",,LANTHANIDES,redox,0.40917277336120605
rounds/round164.txt,14,BONUS,CHEMISTRY,Short Answer,"Given the molar mass of oxygen is 16 grams per mole and the molar mass of magnesium is 24 grams per mole, what is the empirical formula of a compound containing 48 gram s of magnesium and 32 grams of oxygen ?",,MgO,stoichiometry,0.48491641879081726
rounds/round164.txt,15,TOSSUP,BIOLOGY,Multiple Choice,Which of the following is NOT a common method by which ion channels are gated?,W) Osmolarity | X) Voltage | Y) Mechanical | Z) Ligand,W) OSMOLARITY,acids_bases,0.4510292410850525
rounds/round164.txt,15,BONUS,BIOLOGY,Multiple Choice,Which of the following is NOT an energy source for active transport across a membrane?,W) Electrochemical gradi ent of a different molecule | X) Light | Y) Ras p roteins | Z) ATP,Y) RAS PROTEINS,biochemistry,0.5240764617919922
rounds/round164.txt,16,TOSSUP,MATH,Short Answer,The graph of the following equation is an example of what conic section: 2𝑥2=2𝑦2+13?,,HYPERBOLA,geometry,0.381765753030777
rounds/round164.txt,16,BONUS,MATH,Short Answer,How many integers between 1 and 1000 inclusive are NOT divisible by either 2 or 5?,,400,algebra,0.28070729970932007
rounds/round164.txt,17,TOSSUP,EARTH AND SPACE,Short Answer,"In hydrostatic equilibrium [ee-kwuh-LIB -ree-uhm] , which two forces are balanced against each other?",,PRESSURE AND GRAVITY,acids_bases,0.37340229749679565
rounds/round164.txt,17,BONUS,EARTH AND SPACE,Multiple Choice,Estuaries off the coast of which of the following states demonstrate the greatest nutrient pollution?,W) Louisiana | X) Oregon | Y) Maine | Z) Texas,W) LOUISIANA,oceanography,0.5251797437667847
rounds/round164.txt,18,TOSSUP,BIOLOGY,Multiple Choice,Which of the following best describes actin treadmilling?,W) New actin polymers attach to the minus end of the actin filament | X) The actin filament remains static with no addition or loss of subunits | Y) One end of an actin filament has a net addition of actin polymers while the other end has a net loss of actin polymers | Z) One end of the actin filament adds and loses polymer s at an equal rate,Y) ONE END OF THE ACTIN FILAMENT HAS A NET ADDITION OF ACTIN,rotational_motion,0.3766706585884094
rounds/round164.txt,18,BONUS,BIOLOGY,Multiple Choice,"When actin reaches its steady state in a cell, which of the following is occurring?",W) The actin filament is no longer adding new subunits or losing existing subunits | X) The actin filament is constantly adding new and losing existing subunits | Y) The actin filament forms new disulfide bonds within itself | Z) The actin filament form s new alpha helix structures to maintain its shape,X) THE ACTIN FILAMENT IS CONSTANTLY ADDING NEW AND LOSING,cell_biology,0.5137302875518799
